item_id,name,usable_at_45,required_level,item_level,slot,slot_code,item_type,item_subtype,quality,spell_power,intellect,haste,hit,crit,spirit,mp5,chrono_score,discovered,collected,worldforged,locations,tooltip
515724,Vilebranch Warthrower,False,50,55,Thrown,INVTYPE_THROWN,Weapon,Thrown,3,0,0,0,6,0,0,0,2.7,True,False,True,"The Hinterlands 62.3, 65.9 [CONFIRMED]",vilebranch warthrower worldforged binds when picked up thrown thrown 76 - 115 damage speed 2.00 (47.9 damage per second) +5 agility requires level 50 item level 55 equip: improves hit rating by 6.   you haven't collected this appearance
515356,Cenarion Dreamcatcher,False,51,56,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,2,12,13,0,0,0,0,0,22.4,True,False,True,"Un'Goro Crater 32.0, 15.0 [CONFIRMED]",cenarion dreamcatcher worldforged binds when picked up unique-equipped trinket +13 intellect requires level 51 item level 56 equip: increases spell power by 12.
410216,Blazing Ember,False,55,60,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,17,0,0,0,13,0,0,22.2,True,False,True,"Burning Steppes 35.4, 57.8 [CONFIRMED]",blazing ember worldforged binds when picked up unique-equipped trinket requires level 55 item level 60 equip: increases spell power by 17. equip: improves critical strike rating by 13.
410043,Twilight Talisman,False,60,65,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,21,0,0,0,0,0,0,21.0,True,False,True,"Twilight's Run 40.0, 36.1 [CONFIRMED]","twilight talisman worldforged binds when picked up unique-equipped trinket requires level 60 item level 65 equip: increases spell power by 21. use: increases your haste rating by 40, but increases resource costs by 10% for 10 sec. (2 min cooldown)"
515722,Oozling Thoughtcore,False,48,53,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,9,10,0,0,0,0,0,17.0,True,False,True,"The Hinterlands 65.0, 65.0 [FADING]",oozling thoughtcore worldforged binds when picked up unique-equipped trinket +10 intellect requires level 48 item level 53 equip: increases spell power by 9. use: coats your hands in slime causing your next 5 direct spells to deal 66 additional nature damage. (2 min cooldown)
515373,Doomfall Spark,False,52,57,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,2,0,15,0,0,0,0,0,12.0,True,False,True,"Un'Goro Crater 44.1, 91.1 [CONFIRMED]",doomfall spark worldforged binds when picked up unique-equipped trinket +15 intellect requires level 52 item level 57 use: trigger a meteor strike dealing 164 fire damage up to 5 nearby targets. (1 min 30 sec cooldown)
515331,Heart of the Warpwood,False,52,57,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,2,0,9,0,0,0,0,0,7.2,True,False,True,"Felwood 58.0, 18.0 [CONFIRMED]","heart of the warpwood worldforged binds when picked up unique-equipped trinket +6 agility +9 intellect requires level 52 item level 57 use: inflicts nearby enemies with warpwood spores dealing 53 nature damage every 3 sec, reducing armor by 250, and nature resistance by 25. lasts for for 15 sec. (2 min cooldown)"
410147,Bubbling Blood of Heroes,False,58,63,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,8,0,0,3.2,True,False,True,"Eastern Plaguelands 23.0, 57.0 [CONFIRMED]",bubbling blood of heroes worldforged binds when picked up unique-equipped trinket requires level 58 item level 63 equip: increases your expertise rating by 9. equip: improves critical strike rating by 8. use: increases your attack power by 50 and causes your melee and ranged auto attacks deal an additional 50 fire damage for 15 sec. (2 min cooldown)
410054,Alliance Recruitment Badge,False,60,65,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,False,False,True,,alliance recruitment badge worldforged binds when picked up unique-equipped trinket requires level 60 item level 65
515297,Crude Voodoo Doll,False,60,65,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Blasted Lands 34.0, 50.0 [CONFIRMED]","crude voodoo doll worldforged binds when picked up unique-equipped trinket requires level 60 item level 65 use: link your life with another party member, sharing 5% of the damage they take for 10 seconds.  (1 min 30 sec cooldown)"
354469,Fragment of K'aresh,False,60,65,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Deadwind Pass 43.9, 79.5 [FADING]","fragment of k'aresh worldforged binds when picked up unique-equipped trinket requires level 60 item level 65 equip: increases defense rating by 17. equip: damaging attacks from creatures that bring you below 35% of your health increase your dodge rating by 140 and shadow resistance by 45 for 10 seconds.  this can only occur once every 2 minutes.   ""a piece of a long-destroyed world that medivh kept in his cellar as a curiosity."""
410053,Horde Recruitment Insignia,False,60,65,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,False,False,True,,horde recruitment insignia worldforged binds when picked up unique-equipped trinket requires level 60 item level 65
410102,Owlbeast Talon,False,58,63,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Winterspring 64.9, 18.8 [CONFIRMED]","owlbeast talon worldforged binds when picked up unique-equipped trinket requires level 58 item level 63 equip: damaging spells and abilities have a chance to increase either your attack power, spell power, critical strike rating, haste rating or armor penetration rating for 10 sec."
354459,Aion of Desolation,False,55,60,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Deadwind Pass 43.1, 29.3 [FADING]","aion of desolation worldforged binds when picked up unique-equipped trinket +8 agility requires level 55 item level 60 equip: increases your armor penetration rating by 8. use: a phantom scythe strikes nearby enemies, dealing 100 shadow damage and granting 15 attack power for each enemy hit. (1 min cooldown) ""their screams are the monument upon which your name shall be engraved forever."""
410235,Spiced Rum,False,55,60,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Western Plaguelands 41.0, 76.0 [CONFIRMED]","spiced rum worldforged binds when picked up unique-equipped trinket requires level 55 item level 60 use: drink an extremely potent alcoholic beverage. reducing movement speed by 20%, and increasing strength by 50. lasts 20 sec. (2 min cooldown)"
410085,Winter's Last Embrace,False,55,60,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Winterspring 50.1, 46.2 [FADING]","winter's last embrace worldforged binds when picked up unique-equipped trinket +8 stamina +8 fire resistance requires level 55 item level 60 equip: increases defense rating by 9. equip: taking damage while below 20% health grants you a shield absorbing up to 200 damage. lasts for 15 sec. this effect can only occur once every 30 seconds. ""you feel a comforting, but cold presence."""
410095,Wailing Talisman,False,54,59,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Winterspring 56.0, 44.1 [FADING]",wailing talisman worldforged binds when picked up unique-equipped trinket requires level 54 item level 59 equip: reduces the duration of any silence or interrupt effects used against the wearer by 3%. use: increases your spell power by 60 for 15 seconds. (2 min cooldown)
410189,Ancient Whetstone,False,53,58,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Burning Steppes 70.9, 35.9 [CONFIRMED]","ancient whetstone worldforged binds when picked up unique-equipped trinket requires level 53 item level 58 equip: increases attack power by 32. use: sharpen your weapon with searing flames from a heart of fire, granting a chance for your auto-attacks to deal additional fire damage. |cffffffffrequires: heart of fire (1)|r"
410131,Forbidden Fruit,False,53,58,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Eastern Plaguelands 37.8, 80.0 [CONFIRMED]",forbidden fruit worldforged binds when picked up unique-equipped trinket requires level 53 item level 58 use: causes 32 plague damage every 2 sec in a 8 yard radius for 10 sec. (2 min cooldown)
410010,Phylactery Shard,False,53,58,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Western Plaguelands 46.3, 52.6 [FADING]","phylactery shard worldforged binds when picked up unique-equipped trinket requires level 53 item level 58 use: increases your health by 100 every second for 15 sec, then slowly fades away. (3 min cooldown)"
410210,Firegut Emblem,False,52,57,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Burning Steppes 86.7, 36.0 [FADING]","firegut emblem worldforged binds when picked up unique-equipped trinket requires level 52 item level 57 equip: increases defense rating by 21. equip: taking melee damage has chance to make you nauseous, causing you to throw up your burning gut, breathing 91 fire damage on enemies around you."
515306,Portal Fragment,False,52,57,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,2,0,0,0,0,0,0,0,0.0,True,False,True,"Blasted Lands 58.4, 50.7 [FADING]","portal fragment worldforged binds when picked up unique-equipped trinket requires level 52 item level 57 use: open up a dimensional portal that explodes after 2.50 sec, dealing 381 arcane damage to all enemies in the area. (5 min cooldown) ""infused with twisted magic, the metallic shard pulses with an ancient buzz."""
515318,Felhound Tendril,False,51,56,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,2,0,0,0,0,0,0,0,0.0,True,False,True,"Felwood 38.6, 61.7 [FADING]","felhound tendril worldforged binds when picked up unique-equipped trinket requires level 51 item level 56 use: instantly restores 1200 mana but at a cost!  burns 100 mana every 3 seconds over 15 sec. if you fall bellow 50% mana, the burn effect is heavily increased. (2 min cooldown)"
515604,Lyre of the Grand Scribe,False,51,56,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Azshara 90.3, 35.1 [CONFIRMED]","lyre of the grand scribe worldforged binds when picked up unique-equipped trinket requires level 51 item level 56 equip: dealing spell damage has a chance to trigger song of eldara, increasing your haste rating by 30 and regenerating 300 mana over 12 seconds. ""a soft, melodic hum resonates from this ancient lyre. you can't help wondering how it's remained untouched for all these years..."""
515601,Eldara's Stargazer,False,50,55,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Azshara 54.2, 10.8 [CONFIRMED]","eldara's stargazer worldforged binds when picked up unique-equipped trinket requires level 50 item level 55 equip: whenever one of your spells or abilities misses, you gain 10 hit rating. stacks up to 5, lasts 12 seconds."
515241,Idol of the Brooding Shadow,False,50,55,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"The Hinterlands 63.3, 66.8 [FADING]","idol of the brooding shadow worldforged binds when picked up unique-equipped trinket requires level 50 item level 55 equip: you have a chance when you critically strike with a melee attack to be enveloped in shadows, increasing your melee haste rating by 64 for 6 sec."
515399,Ravasaur Talon,False,50,55,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,2,0,0,0,0,0,0,0,0.0,True,False,True,"Un'Goro Crater 67.0, 67.6 [FADING]",ravasaur talon worldforged binds when picked up unique-equipped trinket +9 agility requires level 50 item level 55 equip: increases your armor penetration rating by 9.
515376,Shifting Form,False,50,55,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Un'Goro Crater 68.8, 57.0 [FADING]","shifting form worldforged binds when picked up unique-equipped trinket requires level 50 item level 55 use: undergo rapid mutation, sprouting new traits every 1 second, teetering dangerously between brilliance and abomination. who knows what you'll become?  lasts 30 seconds. (3 min cooldown)"
515800,Treasure Seeking Lodestone,False,49,54,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Tanaris 55.6, 91.4 [CONFIRMED]",treasure seeking lodestone worldforged binds when picked up unique-equipped trinket +7 stamina requires level 49 item level 54 equip: increases your expertise rating by 8. equip: you have a chance when you kill an enemy that yields experience or honor to activate the lodestone allowing you to track nearby treasures for 3 minutes.
515624,Beth'Amara Shard,False,48,53,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,2,0,0,0,0,0,0,0,0.0,True,False,True,"Azshara 39.0, 64.0 [CONFIRMED]","beth'amara shard worldforged binds when picked up unique-equipped trinket requires level 48 item level 53 equip: you have a chance when being hit to trigger tuel rune, granting you 200 armor. stacks up to 3 times. lasts 10 seconds. ""eldara inscribed beth'amara runes onto crystals like this one to ward the city, yet even that power was not enough to save it from the sundering."""
515195,Dormant Dreamscale,False,48,53,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Feralas 50.9, 20.0 [FADING]","dormant dreamscale worldforged binds when picked up unique-equipped trinket +12 stamina +11 nature resistance requires level 48 item level 53 use: increases mana generated every 5 seconds by 200, and spell power is increased by 40 for 10 sec. (2 min cooldown)"
515272,Elder Pipe,False,47,52,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Searing Gorge 45.8, 28.9 [FADING]","elder pipe worldforged binds when picked up unique-equipped trinket +12 stamina requires level 47 item level 52 use: inhale the smoldering essence of the deep mountain. the world slows, thoughts drift like lazy magma, and for a time, all is ashen serenity. (1 day cooldown)"
515205,Accursed Yeti Horn,False,46,51,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,3,0,0,0,0,0,0,0,0.0,True,False,True,"Feralas 54.1, 34.0 [CONFIRMED]","accursed yeti horn worldforged binds when picked up unique-equipped trinket requires level 46 item level 51 use: increase attack power by 125 for 15 sec, when howl of the feral beast ends your movement speed is reduced by 20% for 5 sec. (2 min cooldown)"
515253,Scorching Lodepebble,False,46,51,Trinket,INVTYPE_TRINKET,Armor,Miscellaneous,2,0,0,0,0,0,0,0,0.0,True,False,True,"Searing Gorge 39.0, 72.8 [FADING]",scorching lodepebble worldforged binds when picked up unique-equipped trinket requires level 46 item level 51 use: summon a fire elemental to help you in combat. (2 min cooldown)
410028,Staff of the Twisted Spirit,False,58,63,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,4,56,28,0,0,0,25,0,78.4,True,False,True,"Western Plaguelands 74.8, 83.8 [FADING]",staff of the twisted spirit worldforged binds when picked up two-hand staff 87 - 132 damage speed 3.00 (36.4 damage per second) +28 intellect +25 spirit requires level 58 item level 63 equip: increases spell power by 56. equip: your periodic shadow damage has a chance to increase your shadow spell power by 2. stacks up to 15. lasts 8 seconds.   you haven't collected this appearance
410219,Bloodspire Staff,False,57,62,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,44,19,12,0,0,17,0,67.0,True,False,True,"Burning Steppes 13.0, 39.0 [CONFIRMED]",bloodspire staff worldforged binds when picked up two-hand staff 80 - 122 damage speed 3.00 (33.8 damage per second) +19 intellect +17 spirit requires level 57 item level 62 equip: increases spell power by 44. equip: improves haste rating by 12.   you haven't collected this appearance
410113,Azure Focusing Staff,False,57,62,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,44,19,0,0,0,17,0,59.2,True,False,True,"Winterspring 57.4, 48.3 [CONFIRMED]",azure focusing staff worldforged binds when picked up two-hand staff 80 - 122 damage speed 3.00 (33.8 damage per second) +13 stamina +19 intellect +17 spirit requires level 57 item level 62 equip: increases spell power by 44.   you haven't collected this appearance
410012,Shimmering Scarlet Cane,False,52,57,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,43,20,0,0,0,0,0,59.0,True,False,True,"Western Plaguelands 52.0, 44.0 [CONFIRMED]",shimmering scarlet cane worldforged binds when picked up two-hand staff 80 - 121 damage speed 3.10 (32.5 damage per second) +20 intellect requires level 52 item level 57 equip: increases spell penetration by 18. equip: increases spell power by 43.   you haven't collected this appearance
515365,Pylon Charged Staff,False,51,56,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,42,20,0,0,0,0,0,58.0,True,False,True,"Un'Goro Crater 56.7, 12.6 [FADING]","pylon charged staff worldforged binds when picked up two-hand staff 80 - 121 damage speed 3.10 (32.3 damage per second) +14 stamina +20 intellect requires level 51 item level 56 equip: increases spell power by 42. ""vibrates with the same frequency as the pylons.""   you haven't collected this appearance"
410067,Twilight Prophet Staff,False,55,60,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,42,18,0,0,0,16,0,56.4,True,False,True,"Silithus 35.7, 29.4 [FADING]",twilight prophet staff worldforged binds when picked up two-hand staff 79 - 120 damage speed 3.00 (33.2 damage per second) +12 stamina +18 intellect +16 spirit requires level 55 item level 60 equip: increases spell power by 42.   you haven't collected this appearance
410185,Flamescale Spire,False,57,62,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,42,16,0,0,0,0,0,54.8,True,False,True,"Burning Steppes 21.4, 46.5 [FADING]","flamescale spire worldforged binds when picked up two-hand staff 83 - 126 damage speed 3.10 (33.8 damage per second) +16 intellect requires level 57 item level 62 equip: increases spell power by 42. equip: increases spell penetration by 14. equip: dealing direct magic damage has a chance to sear the target, dealing 185 fire damage over 6 seconds.   you haven't collected this appearance"
410172,Gravecall Staff,False,54,59,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,39,16,0,0,0,13,0,51.8,True,False,True,"Eastern Plaguelands 35.2, 29.3 [FADING]",gravecall staff worldforged binds when picked up two-hand staff 78 - 119 damage speed 3.00 (33.0 damage per second) +16 intellect +13 spirit requires level 54 item level 59 equip: increases spell power by 39. equip: shadow critical strikes have a chance to grant 55 haste rating for 10 seconds.   you haven't collected this appearance
354458,Branch of Mourning,False,55,60,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,36,12,0,9,0,10,0,49.65,True,False,True,"Deadwind Pass 48.3, 25.1 [CONFIRMED]","branch of mourning worldforged binds when picked up two-hand staff 63 - 96 damage speed 2.40 (33.2 damage per second) +12 intellect +10 spirit requires level 55 item level 60 equip: increases spell power by 36. equip: improves hit rating by 9. equip: damaging spell casts have a chance to afflict the target dealing 305 shadow damage over 15 seconds. ""you feel only sorrow as you hold this branch in your hands.""   you've collected this appearance"
515322,Jaednar Spire,False,53,58,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,25,22,0,0,15,20,0,48.6,True,False,True,"Felwood 37.9, 54.5 [FADING]",jaednar spire worldforged binds when picked up two-hand staff 86 - 130 damage speed 3.30 (32.8 damage per second) +22 intellect +20 spirit requires level 53 item level 58 equip: improves critical strike rating by 15. equip: increases spell power by 25.   you haven't collected this appearance
515607,Hydraxian Staff,False,53,58,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,35,15,0,0,0,0,14,47.0,True,False,True,"Azshara 79.2, 73.8 [FADING]",hydraxian staff worldforged binds when picked up two-hand staff 81 - 123 damage speed 3.10 (32.8 damage per second) +10 stamina +15 intellect +13 fire resistance requires level 53 item level 58 equip: restores 14 mana per 5 sec. equip: increases spell power by 25. equip: increases your frost spell power by 10.   you haven't collected this appearance
515909,Dunecaller's Spire,False,48,53,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,4,29,11,7,0,0,0,0,42.35,True,False,True,"Tanaris 31.0, 78.0 [CONFIRMED]",dunecaller's spire worldforged binds when picked up two-hand staff 52 - 78 damage speed 3.50 (18.6 damage per second) +8 stamina +11 intellect requires level 48 item level 53 equip: improves haste rating by 7. equip: increases spell power by 29. use: call upon the sands to attack your target dealing 49 nature damage to all enemies within 5 yards of the target every 2 seconds for 10 seconds. (3 min cooldown)   you haven't collected this appearance
515634,"Ish'thel Falesh, Gaze of Eldara",False,48,53,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,4,26,17,0,0,0,0,0,39.6,True,False,True,"Azshara 44.0, 45.0 [CONFIRMED]","ish'thel falesh, gaze of eldara worldforged binds when picked up two-hand staff 53 - 81 damage speed 3.60 (18.6 damage per second) +17 intellect requires level 48 item level 53 equip: increases spell penetration by 15. equip: increases spell power by 26. equip: every 10 seconds get a 50 spell damage buff for individual schools of magic in order of: fire, nature, frost, shadow, arcane and holy. each lasts 10 seconds. ""the runes engraved upon this staff still glow with the power of an ancient scribe who has long since vanished from azeroth.""   you haven't collected this appearance"
515708,Blood Keeper's Staff,False,50,55,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,27,10,0,0,7,9,0,37.8,True,False,True,"The Hinterlands 48.9, 68.2 [FADING]",blood keeper's staff worldforged binds when picked up two-hand staff 81 - 123 damage speed 3.20 (32.0 damage per second) +10 intellect +9 spirit requires level 50 item level 55 equip: increases spell power by 27. equip: improves critical strike rating by 7. equip: direct damaging casts have a chance to launch a bolt of corrupted blood at the target dealing 61 to 65 shadow damage.   you haven't collected this appearance
515288,Elvish Demon Reaver,False,54,59,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,25,15,0,0,0,13,0,37.0,True,False,True,"Blasted Lands 59.1, 56.1 [FADING]",elvish demon reaver worldforged binds when picked up two-hand staff 84 - 128 damage speed 3.20 (33.0 damage per second) +11 stamina +15 intellect +13 spirit requires level 54 item level 59 equip: increases spell power by 25. equip: increases spell damage against demons by 20.   you haven't collected this appearance
515201,Staff of Twin Blossoms,False,48,53,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,3,26,10,0,0,0,9,9,34.0,True,False,True,"Feralas 37.0, 25.1 [FADING]",staff of twin blossoms worldforged binds when picked up two-hand staff 43 - 65 damage speed 3.10 (17.4 damage per second) +10 intellect +9 spirit requires level 48 item level 53 equip: increases spell power by 26. equip: restores 9 mana per 5 sec. equip: your direct damage and healing spells have a chance to increase your haste rating by 30.   you haven't collected this appearance
410140,Scorched Runeblade,False,59,64,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Swords,3,0,24,0,0,0,0,0,19.2,True,False,True,"Eastern Plaguelands 81.5, 43.0 [CONFIRMED]",scorched runeblade worldforged binds when picked up two-hand sword 151 - 228 damage speed 3.50 (54.1 damage per second) +17 agility +16 stamina +24 intellect requires level 59 item level 64 use: cast a coil of pure death dealing 160 shadow damage and healing for 300% of the damage dealt. (3 min cooldown)   you haven't collected this appearance
410092,Icemaw Greatmaul,False,54,59,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Maces,3,0,22,0,0,0,0,0,17.6,True,False,True,"Winterspring 45.7, 40.1 [CONFIRMED]",icemaw greatmaul worldforged binds when picked up two-hand mace 140 - 210 damage speed 3.50 (50.0 damage per second) +14 strength +15 stamina +22 intellect requires level 54 item level 59   you haven't collected this appearance
515290,Evoker's Twisted Coil,False,52,57,Two-hand,INVTYPE_2HWEAPON,Weapon,Staves,4,10,0,10,0,0,0,0,16.5,True,False,True,"Blasted Lands 68.0, 28.9 [CONFIRMED]","evoker's twisted coil worldforged binds when picked up two-hand staff 152 - 227 damage speed 3.40 (55.7 damage per second) +11 stamina requires level 52 item level 57 equip: improves haste rating by 10. equip: increases spell penetration by 14. equip: increases fire, frost and arcane spell damage by 10.   you haven't collected this appearance"
515291,Shadowsworn Reaper,False,52,57,Two-hand,INVTYPE_2HWEAPON,Weapon,Polearms,3,13,0,0,0,0,0,0,13.0,True,False,True,"Blasted Lands 64.0, 47.0 [CONFIRMED]",shadowsworn reaper worldforged binds when picked up two-hand polearm 143 - 215 damage speed 3.70 (48.4 damage per second) +8 strength +10 stamina requires level 52 item level 57 equip: increases spell power by 13. chance on hit: let loose cursed spirits causing the target to take 49 shadow damage every second for 3 seconds.   you haven't collected this appearance
410162,Junior Mallet,False,54,59,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Maces,3,0,16,0,0,0,0,0,12.8,True,False,True,"Eastern Plaguelands 5.0, 38.1 [CONFIRMED]",junior mallet worldforged binds when picked up two-hand mace 136 - 204 damage speed 3.40 (50.0 damage per second) +9 strength +10 stamina +16 intellect requires level 54 item level 59 chance on hit: deal 200 holy damage.   you haven't collected this appearance
410082,Chillbane Cleaver,False,53,58,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Axes,3,0,15,0,0,0,0,0,12.0,True,False,True,"Winterspring 34.7, 45.2 [FADING]",chillbane cleaver worldforged binds when picked up two-hand axe 137 - 207 damage speed 3.50 (49.2 damage per second) +11 agility +15 intellect requires level 53 item level 58 equip: increases attack power by 16. chance on hit: deal 3% weapon damage as frost and a small chance at slowing your movement speed by 75% for 2 seconds.   you haven't collected this appearance
410018,Tracker's Plagued Spike,False,56,61,Two-hand,INVTYPE_2HWEAPON,Weapon,Polearms,3,0,0,0,15,13,0,0,11.95,True,False,True,"Western Plaguelands 53.0, 19.0 [CONFIRMED]",tracker's plagued spike worldforged binds when picked up two-hand polearm 145 - 217 damage speed 3.50 (51.7 damage per second) +13 agility +13 stamina requires level 56 item level 61 equip: improves hit rating by 15. equip: improves critical strike rating by 13.   you haven't collected this appearance
515254,Scorched Greatblade,False,46,51,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Swords,3,0,0,8,0,9,0,0,8.8,True,False,True,"Searing Gorge 35.0, 82.0 [CONFIRMED]","scorched greatblade worldforged binds when picked up two-hand sword 125 - 188 damage speed 3.60 (43.5 damage per second) +8 strength requires level 46 item level 51 equip: improves critical strike rating by 9. equip: improves haste rating by 8. chance on hit: embed a fiery charge on your target that detonates after 3 sec, dealing 102 fire damage to the target and nearby enemies.   you haven't collected this appearance"
410051,Darnell's Blade,False,56,61,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Swords,3,0,0,0,18,0,0,0,8.1,True,False,True,"Silithus 39.6, 57.4 [CONFIRMED]","darnell's blade worldforged binds when picked up two-hand sword 140 - 211 damage speed 3.40 (51.7 damage per second) +14 strength +16 stamina requires level 56 item level 61 equip: improves hit rating by 18. ""something about this blade doesn't feel right...""   you haven't collected this appearance"
515298,Doomlord Slasher,False,60,65,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Swords,3,0,0,0,0,17,0,0,6.8,True,False,True,"Blasted Lands 36.9, 74.7 [FADING]",doomlord slasher worldforged binds when picked up two-hand sword 162 - 244 damage speed 3.70 (54.9 damage per second) requires level 60 item level 65 equip: increases attack power by 26. equip: increases your expertise rating by 19. equip: improves critical strike rating by 17.   you haven't collected this appearance
515342,Bitterbranch Claymore,False,50,55,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Swords,3,0,0,0,15,0,0,0,6.75,True,False,True,"Felwood 41.1, 27.7 [FADING]",bitterbranch claymore worldforged binds when picked up two-hand sword 135 - 202 damage speed 3.60 (46.8 damage per second) +12 strength +14 stamina requires level 50 item level 55 equip: improves hit rating by 15.   you haven't collected this appearance
410136,Deadcapitator,False,57,62,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Axes,3,0,0,0,0,16,0,0,6.4,True,False,True,"Eastern Plaguelands 65.0, 24.3 [CONFIRMED]",deadcapitator worldforged binds when picked up two-hand axe 146 - 221 damage speed 3.50 (52.5 damage per second) +16 stamina requires level 57 item level 62 equip: increases attack power by 25. equip: improves critical strike rating by 16.   you haven't collected this appearance
354449,Axe of Slaughter,False,55,60,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Axes,3,0,0,0,0,16,0,0,6.4,True,False,True,"Deadwind Pass 54.2, 55.8 [CONFIRMED]",axe of slaughter worldforged binds when picked up two-hand axe 105 - 159 damage speed 2.60 (50.8 damage per second) +14 strength +15 stamina requires level 55 item level 60 equip: improves critical strike rating by 16.   you haven't collected this appearance
515294,Dreadmaul Head Smasher,False,53,58,Two-hand,INVTYPE_2HWEAPON,Weapon,Two-Handed Maces,2,0,0,0,14,0,0,0,6.3,True,False,True,"Blasted Lands 47.9, 43.2 [CONFIRMED]",dreadmaul head smasher worldforged binds when picked up two-hand mace 116 - 176 damage speed 3.50 (41.8 damage per second) +11 strength +12 stamina requires level 53 item level 58 equip: improves hit rating by 14.   you haven't collected this appearance
